date,ADAUSD,XRPUSD,SOLUSD,BTCUSD,LTCUSD,ETHUSD,DOTUSD,DOGEUSD
2015-05-08 00:00:00,,,,9617.81,,,,
2015-05-09 00:00:00,,,,5562.4,,,,
2015-05-10 00:00:00,,,,3493.96,,,,
2015-05-11 00:00:00,,,,5171.02,,,,
2015-05-12 00:00:00,,,,5822.43,,,,
2015-05-13 00:00:00,,,,9233.25,,,,
2015-05-14 00:00:00,,,,7711.21,,,,
2015-05-15 00:00:00,,,,4517.94,,,,
2015-05-16 00:00:00,,,,3118.36,,,,
2015-05-17 00:00:00,,,,2628.86,,,,
2015-05-18 00:00:00,,,,7421.78,,,,
2015-05-19 00:00:00,,,,5562.18,,,,
2015-05-20 00:00:00,,,,7681.74,,,,
2015-05-21 00:00:00,,,,4586.63,,,,
2015-05-22 00:00:00,,,,10421.69,,,,
2015-05-23 00:00:00,,,,3295.19,,,,
2015-05-24 00:00:00,,,,2864.64,,,,
2015-05-25 00:00:00,,,,5297.76,,,,
2015-05-26 00:00:00,,,,474.9,,,,
2015-05-27 00:00:00,,,,8615.67,,,,
2015-05-28 00:00:00,,,,4983.03,,,,
2015-05-29 00:00:00,,,,6208.04,,,,
2015-05-30 00:00:00,,,,4263.02,,,,
2015-05-31 00:00:00,,,,4385.74,,,,
2015-06-01 00:00:00,,,,12135.65,,,,
2015-06-02 00:00:00,,,,7796.34,,,,
2015-06-03 00:00:00,,,,5730.82,,,,
2015-06-04 00:00:00,,,,4892.73,,,,
2015-06-05 00:00:00,,,,7893.14,,,,
2015-06-06 00:00:00,,,,2585.82,,,,
2015-06-07 00:00:00,,,,3473.44,,,,
2015-06-08 00:00:00,,,,8948.31,,,,
2015-06-09 00:00:00,,,,9116.02,,,,
2015-06-10 00:00:00,,,,6347.54,,,,
2015-06-11 00:00:00,,,,4721.47,,,,
2015-06-12 00:00:00,,,,5893.36,,,,
2015-06-13 00:00:00,,,,3931.71,,,,
2015-06-14 00:00:00,,,,3541.16,,,,
2015-06-15 00:00:00,,,,10453.01,,,,
2015-06-16 00:00:00,,,,17375.21,,,,
2015-06-17 00:00:00,,,,17474.9,,,,
2015-06-18 00:00:00,,,,11164.4,,,,
2015-06-19 00:00:00,,,,6749.43,,,,
2015-06-20 00:00:00,,,,4503.01,,,,
2015-06-21 00:00:00,,,,1960.74,,,,
2015-06-22 00:00:00,,,,4980.1,,,,
2015-06-23 00:00:00,,,,5073.39,,,,
2015-06-24 00:00:00,,,,6597.99,,,,
2015-06-25 00:00:00,,,,5160.95,,,,
2015-06-26 00:00:00,,,,5140.84,,,,
2015-06-27 00:00:00,,,,7113.62,,,,
2015-06-28 00:00:00,,,,5867.88,,,,
2015-06-29 00:00:00,,,,15337.97,,,,
2015-06-30 00:00:00,,,,19956.78,,,,
2015-07-01 00:00:00,,,,13366.47,,,,
2015-07-02 00:00:00,,,,9722.57,,,,
2015-07-03 00:00:00,,,,8654.59,,,,
2015-07-04 00:00:00,,,,7843.22,,,,
2015-07-05 00:00:00,,,,20910.74,,,,
2015-07-06 00:00:00,,,,20312.49,,,,
2015-07-07 00:00:00,,,,13614.5,,,,
2015-07-08 00:00:00,,,,14420.88,,,,
2015-07-09 00:00:00,,,,13965.07,,,,
2015-07-10 00:00:00,,,,29175.43,,,,
2015-07-11 00:00:00,,,,11468.25,,,,
2015-07-12 00:00:00,,,,22483.42,,,,
2015-07-13 00:00:00,,,,29753.17,,,,
2015-07-14 00:00:00,,,,10331.15,,,,
2015-07-15 00:00:00,,,,9139.09,,,,
2015-07-16 00:00:00,,,,21306.73,,,,
2015-07-17 00:00:00,,,,11791.54,,,,
2015-07-18 00:00:00,,,,9438.44,,,,
2015-07-19 00:00:00,,,,4922.56,,,,
2015-07-20 00:00:00,,,,8914.57,,,,
2015-07-21 00:00:00,,,,8831.73,,,,
2015-07-22 00:00:00,,,,8397.47,,,,
2015-07-23 00:00:00,,,,6582.58,,,,
2015-07-24 00:00:00,,,,13542.88,,,,
2015-07-25 00:00:00,,,,6912.1,,,,
2015-07-26 00:00:00,,,,5451.14,,,,
2015-07-27 00:00:00,,,,14479.23,,,,
2015-07-28 00:00:00,,,,8973.72,,,,
2015-07-29 00:00:00,,,,10200.93,,,,
2015-07-30 00:00:00,,,,7987.07,,,,
2015-07-31 00:00:00,,,,7806.41,,,,
2015-08-01 00:00:00,,,,7104.93,,,,
2015-08-02 00:00:00,,,,4504.34,,,,
2015-08-03 00:00:00,,,,6191.27,,,,
2015-08-04 00:00:00,,,,6341.12,,,,
2015-08-05 00:00:00,,,,6265.79,,,,
2015-08-06 00:00:00,,,,0.0,,,,
2015-08-07 00:00:00,,,,4153.05,,,,
2015-08-08 00:00:00,,,,10196.43,,,,
2015-08-09 00:00:00,,,,8992.5,,,,
2015-08-10 00:00:00,,,,9762.3,,,,
2015-08-11 00:00:00,,,,8309.4,,,,
2015-08-12 00:00:00,,,,8958.14,,,,
2015-08-13 00:00:00,,,,11012.75,,,,
2015-08-14 00:00:00,,,,8078.55,,,,
2015-08-15 00:00:00,,,,5325.65,,,,
2015-08-16 00:00:00,,,,9784.83,,,,
2015-08-17 00:00:00,,,,8544.68,,,,
2015-08-18 00:00:00,,,,11560.09,,,,
2015-08-19 00:00:00,,,,28563.8,,,,
2015-08-20 00:00:00,,,,16008.51,,,,
2015-08-21 00:00:00,,,,10039.9,,,,
2015-08-22 00:00:00,,,,16002.99,,,,
2015-08-23 00:00:00,,,,7473.26,,,,
2015-08-24 00:00:00,,,,37272.75,,,,
2015-08-25 00:00:00,,,,42103.77,,,,
2015-08-26 00:00:00,,,,24502.89,,,,
2015-08-27 00:00:00,,,,14442.78,,,,
2015-08-28 00:00:00,,,,22724.23,,,,
2015-08-29 00:00:00,,,,15403.85,,,,
2015-08-30 00:00:00,,,,15797.35,,,,
2015-08-31 00:00:00,,,,15220.01,,,,
2015-09-01 00:00:00,,,,23816.39,,,,
2015-09-02 00:00:00,,,,21569.59,,,,
2015-09-03 00:00:00,,,,19714.63,,,,
2015-09-04 00:00:00,,,,20890.72,,,,
2015-09-05 00:00:00,,,,20028.27,,,,
2015-09-06 00:00:00,,,,25523.35,,,,
2015-09-07 00:00:00,,,,23160.77,,,,
2015-09-08 00:00:00,,,,23713.93,,,,
2015-09-09 00:00:00,,,,23263.18,,,,
2015-09-10 00:00:00,,,,20541.17,,,,
2015-09-11 00:00:00,,,,13813.07,,,,
2015-09-12 00:00:00,,,,12452.61,,,,
2015-09-13 00:00:00,,,,18652.71,,,,
